ID,Origin,Description,Parameter,Data Type,Polling Interval,Retention Time,Status,Thresholds,Template,Related Object
1752,Internal,Server QueueSize SyslogProcessor: Average,Server.QueueSize.Average(SyslogProcessor),Float,default,default,Not supported,,Templates/System/NetXMS Server/Server Queues,
1738,Internal,Server QueueSize SyslogProcessor: Current,Server.QueueSize.Current(SyslogProcessor),Unsigned Integer,default,default,Not supported,,Templates/System/NetXMS Server/Server Queues,
1766,Internal,Server QueueSize SyslogProcessor: Max,Server.QueueSize.Max(SyslogProcessor),Unsigned Integer,default,default,Not supported,,Templates/System/NetXMS Server/Server Queues,
1753,Internal,Server QueueSize SyslogWriter: Average,Server.QueueSize.Average(SyslogWriter),Float,default,default,Not supported,,Templates/System/NetXMS Server/Server Queues,
1739,Internal,Server QueueSize SyslogWriter: Current,Server.QueueSize.Current(SyslogWriter),Unsigned Integer,default,default,Not supported,,Templates/System/NetXMS Server/Server Queues,
1767,Internal,Server QueueSize SyslogWriter: Max,Server.QueueSize.Max(SyslogWriter),Unsigned Integer,default,default,Not supported,,Templates/System/NetXMS Server/Server Queues,
1754,Internal,Server QueueSize TemplateUpdater: Average,Server.QueueSize.Average(TemplateUpdater),Float,default,default,Not supported,,Templates/System/NetXMS Server/Server Queues,
1740,Internal,Server QueueSize TemplateUpdater: Current,Server.QueueSize.Current(TemplateUpdater),Unsigned Integer,default,default,Not supported,,Templates/System/NetXMS Server/Server Queues,
1768,Internal,Server QueueSize TemplateUpdater: Max,Server.QueueSize.Max(TemplateUpdater),Unsigned Integer,default,default,Not supported,,Templates/System/NetXMS Server/Server Queues,
654,NetXMS Agent,System: available physical memory,System.Memory.Physical.Available,Unsigned Integer 64-bit,default,default,Active,,Templates/Operating Systems/Linux,
663,NetXMS Agent,System: available physical memory (%),System.Memory.Physical.AvailablePerc,Float,default,default,Active,last(1) < 10,Templates/Operating Systems/Linux,
655,NetXMS Agent,System: cache memory,System.Memory.Physical.Cached,Unsigned Integer 64-bit,default,default,Active,,Templates/Operating Systems/Linux,
658,NetXMS Agent,System: cache memory (%),System.Memory.Physical.CachedPerc,Float,default,default,Active,,Templates/Operating Systems/Linux,
644,NetXMS Agent,System: free physical memory,System.Memory.Physical.Free,Unsigned Integer 64-bit,default,default,Active,,Templates/Operating Systems/Generic UNIX,
650,NetXMS Agent,System: free swap space,System.Memory.Swap.Free,Unsigned Integer 64-bit,default,default,Active,,Templates/Operating Systems/Generic UNIX,
652,NetXMS Agent,System: total processes,System.ProcessCount,Unsigned Integer,default,default,Active,,Templates/Operating Systems/Generic UNIX,
642,NetXMS Agent,System: total threads,System.ThreadCount,Unsigned Integer,default,default,Active,,Templates/Operating Systems/Generic UNIX,
646,NetXMS Agent,System: used physical memory,System.Memory.Physical.Used,Unsigned Integer 64-bit,default,default,Active,,Templates/Operating Systems/Generic UNIX,
649,NetXMS Agent,System: used swap space,System.Memory.Swap.Used,Unsigned Integer 64-bit,default,default,Active,,Templates/Operating Systems/Generic UNIX,
641,NetXMS Agent,System: used swap space (%),System.Memory.Swap.UsedPerc,Float,default,default,Active,last(1) > 80,Templates/Operating Systems/Generic UNIX,
